time	V_out	I_out
0.058000	15277981072791495867064019683085586032884490048716688514945505593768124567681757833033118205534392649714232341866949349593841664.000000	-87288896109571285354479319596158101836241209525269717602905659496906860670407433472371369492807899214818765799824496707764224.000000
0.058100	39828993209281992493393669725858742116219595825837025719906274985121881806238569408453057187135300046532923401752003761693261824.000000	-110015328943071106060026296882281903276232755621505044363237276594056613589921272798538218291210771224581009038860154424000512.000000
0.058200	79344267242955991745857850954869851187538229498752753216921212649114185267551185749384314563650837311749323271882681839217803264.000000	-95797840346486419335356565021734680065330585116621428455478147547872809585409903045662515039848374087250733438564366148435968.000000
0.058300	132362261999705759619324932817339385589010411735832349499438547354897378548222572643394662908605104627257065567385329982662246400.000000	9629066193117950163302744626479285388068407837416910830787566165541634107615617892907234928274261029440736634309683330416640.000000
0.058400	185507149042683666116221635395898704337084807097668518627259543598027116665230161906210547128567893486355272005101324752069328896.000000	291401945063203692490567258717095913590682354008602491105913107394346691375679111249206397335660224604516400272082604205801472.000000
0.058500	202093055922301177914681905664846060802989763035307270797460691418262766489039429746679636425581686191936277550469330580887568384.000000	860001387899964028210507953982896753659495319985979943200626973980577720042648130302225074561913717181439565442335855440035840.000000
0.058600	107131540077434105217698845227386571569916664737871073846193493379137732831715663404637844924114884716361056689686067389445177344.000000	1818529455175569433215387336555328171241728028826433673588348298388446366440229303790337089865483070487628374009924869959974912.000000
0.058700	-227090621385211767622235038320628056336193663077696442455577537527448360914980956149190546375844926442325276974396990302504091648.000000	3178301073154954283965931163220194092248427607429819500902077456374676676433796673643010806929820238561505405544075837820633088.000000
0.058800	-983857770536332686125341297876002404525140853763012719502127629997427998110259866008618550737038872125305146822118613095863549952.000000	4691633782657612394746544149881067168473480972796585706149647677952459742382305464396011969497477568210699719299552193097498624.000000
0.058900	-2371222212980141802797628341326605231967529481289502781718718609703517241533923341024555432118350999349497580818711105971937083392.000000	5574201208201262472975712351834612889321527312399647152005729860690544790689807339780758798598072716110521480960103320177868800.000000
0.059000	-4520523386763798742908679206698842988761613785606221477927374602852096088906766300934524421420597958546885471521837452110187200512.000000	4118030686285092074822172097079899606592739686805523462730803677071310063034480300556155119903587632545362560457986853019058176.000000
0.059100	-7261997857558115955296476829388837875576403114747700613443650720273690136433752683949512385222509406991979382646710181282472525824.000000	-2725957190544646350270197395534464044832820889730032362890143975470185476740460974570635586012502759994764209460340914693079040.000000
0.059200	-9719922550177201518252480885727087812587402956413756512661328244354480401051469926975813659053952672243954107373466581362127405056.000000	-19558842637881138172476003122485046161995612922649020177066663236119470453571957445592091541600076457980967450204001284357357568.000000
0.059300	-9695131396525814789642485249576543909759594282543537987370786322826427844930474228981734528149582251197656291739437181164331204608.000000	-52032957932759362092480062191220055400219906255665345683576080005383205542584433398391573590140797512245861232571876159126503424.000000
0.059400	-2894569909086709650030650495826662562607063673161783668900083314288287113769231295470564039202594583814050379071330867637928329216.000000	-104751747050162796558857475615504128481182156298074183187913646302104919869827142795607362065472329239345863375388399345007067136.000000
0.059500	17722639930911087097321333585956654868195258979525964356039056832963524580724048743945583692840925169936010229470399310650385891328.000000	-176251942933778643572069012047175402133857901806636288498721138934755716009639272327324132649488721626303905110762980525893222400.000000
0.059600	61826228013327940639338732498688270037493305052075256723401023875107675413715431538861505548120620140155171167457654640186316816384.000000	-249487240744659060912974262023037416820331550472214760141266367745541719827826092305480625894146613670100581040250793801650536448.000000
0.059700	139563664840685250737588676485129526804421332626977657753942785770675972374818810423329362563491921978879003383169200385317480169472.000000	-276612124515637874623389621425754909546511331008819389088929974279914221057308713363754193955605203355090754261548660122932215808.000000
0.059800	255342717798395499423046082647933197209720514760886232754235579099693581902742658821066795407181345761977659610228910308462891630592.000000	-158737067253150572595695550256329968670078048566279982744599144666764181269157721008822992440613354057704601377635351135986384896.000000
0.059900	394805739225466605943087409174148614166819559949529928560722137199495653983555733396690124776231225528019420406637956432635162001408.000000	274016261126954270410580963972937709165087769273043777926333294827359010630574426630531819250497583449264600316377922594429468672.000000
0.060000	502221409501295360922540441640591294004403938810281927185864370242733782627442064394732349059704716006571259961726499138154230972416.000000	1267788381051023269961332621933193489247226273866089815823900361148708468427107718739164909785457321424908076182178624105076490240.000000
0.060100	447357750741204977997659276408034187082842756581722988592086039508191866975467291177228868631375490884423952554715787318205926604800.000000	3106450722335612593022450482731831368266670390612721423986934698800628361824856690023341040133317734202687126656959563759997681664.000000
